0.291569057	0.0031023952577083997
0.153646712	0.001507869423643067
0.117559439	0.0011167778613181635
0.087576083	0.0008021602232006821
0.093073043	0.0008729756193735329
0.088943784	0.0008348006851526757
0.074199625	0.0006829860244540513
0.060136228	0.000540557055589585
0.054618248	0.00048764168165666246
0.049716453	0.0004410401975454304
0.043942176	0.00038564699917869845
0.042291818	0.0003718793260882133
0.03426872	0.00029430189622190963
0.034609204	0.00029995306362059354
0.028448185	0.00024132934066552656
0.032464605	0.0002830292859843528
0.024038653	0.00020197811655795023
0.2963637	0.0041891149998924595
0.16007078	0.0020805469026652355
0.131966986	0.0016794380163907968
0.101661964	0.0012540094638878957
0.106667149	0.0014356772794546868
0.069021336	0.0008951217107242055
0.040940502	0.0004979291216122705
0.036094234	0.0004336931046913698
0.028664751	0.00033716722699657223
0.024626645	0.0002850152308691509
0.021413323	0.00024426094266396197
0.018676362	0.00021005449906874227
0.01798446	0.00020237513312274267
0.018426821	0.00020936115268480895
0.026305422	0.0003169807621165763
0.21937616	0.003643590557040028
0.217617427	0.0036309421099001587
0.073719368	0.0010532975612962943
0.055586945	0.0007658740916608102
0.276872346	0.004895030352771444
0.162229129	0.002663334055887147
0.105284271	0.0016294103112982996
0.078019055	0.0011607784167602328
0.070264496	0.0010344305856168417
0.122256363	0.0019824254937797067
0.091838898	0.0014337875362536098
0.088720565	0.0013841799358066266
0.065344868	0.0009866861831207324
0.06343168	0.0009574148581512831
1.070662517	0.15167303622889244
0.727089855	0.09760543764378471
0.30798505	0.03652147083321093
0.216700291	0.003998075320400269
0.106644099	0.0017878933131626551
0.082829208	0.0013414139212405472
0.080465315	0.0013011923199983042
0.068824338	0.0010903397577922977
0.062916285	0.0009860649812198237
0.336115269	0.03944745316144021
0.227837694	0.004105740929907792
0.807752785	0.10705964306836455
0.139109487	0.0022986633011159384
0.214720379	0.0037666464901696347
0.157028349	0.002616944968949254
0.080119427	0.0011963299563001694
0.066595845	0.0009625402313347583
